"order_id","order_date","required_date","shipped_date","company_name","category_name","country","product_name","discount"
10534,"1997-05-12","1997-06-09","1997-05-14","Lehmanns Marktstand","Meat/Poultry","Germany","Tourtière","0.2"
10535,"1997-05-13","1997-06-10","1997-05-21","Antonio Moreno Taquería","Dairy Products","Mexico","Queso Cabrales","0.1"
10535,"1997-05-13","1997-06-10","1997-05-21","Antonio Moreno Taquería","Seafood","Mexico","Boston Crab Meat","0.1"
10535,"1997-05-13","1997-06-10","1997-05-21","Antonio Moreno Taquería","Grains/Cereals","Mexico","Ravioli Angelo","0.1"
10535,"1997-05-13","1997-06-10","1997-05-21","Antonio Moreno Taquería","Dairy Products","Mexico","Raclette Courdavault","0.1"
10536,"1997-05-14","1997-06-11","1997-06-06","Lehmanns Marktstand","Dairy Products","Germany","Queso Manchego La Pastora","0.25"
10536,"1997-05-14","1997-06-11","1997-06-06","Lehmanns Marktstand","Dairy Products","Germany","Gorgonzola Telino","0"
10536,"1997-05-14","1997-06-11","1997-06-06","Lehmanns Marktstand","Dairy Products","Germany","Geitost","0"
10536,"1997-05-14","1997-06-11","1997-06-06","Lehmanns Marktstand","Dairy Products","Germany","Camembert Pierrot","0.25"
10537,"1997-05-14","1997-05-28","1997-05-19","Richter Supermarkt","Dairy Products","Switzerland","Gorgonzola Telino","0"
10537,"1997-05-14","1997-05-28","1997-05-19","Richter Supermarkt","Produce","Switzerland","Manjimup Dried Apples","0"
10537,"1997-05-14","1997-05-28","1997-05-19","Richter Supermarkt","Seafood","Switzerland","Escargots de Bourgogne","0"
10537,"1997-05-14","1997-05-28","1997-05-19","Richter Supermarkt","Dairy Products","Switzerland","Mozzarella di Giovanni","0"
10537,"1997-05-14","1997-05-28","1997-05-19","Richter Supermarkt","Seafood","Switzerland","Röd Kaviar","0"
10538,"1997-05-15","1997-06-12","1997-05-16","B's Beverages","Beverages","UK","Outback Lager","0"
10538,"1997-05-15","1997-06-12","1997-05-16","B's Beverages","Dairy Products","UK","Mozzarella di Giovanni","0"
10539,"1997-05-16","1997-06-13","1997-05-23","B's Beverages","Seafood","UK","Konbu","0"
10539,"1997-05-16","1997-06-13","1997-05-23","B's Beverages","Confections","UK","Sir Rodney's Scones","0"
10539,"1997-05-16","1997-06-13","1997-05-23","B's Beverages","Dairy Products","UK","Geitost","0"
10539,"1997-05-16","1997-06-13","1997-05-23","B's Beverages","Confections","UK","Maxilaku","0"
10540,"1997-05-19","1997-06-16","1997-06-13","QUICK-Stop","Condiments","Germany","Aniseed Syrup","0"
10540,"1997-05-19","1997-06-16","1997-06-13","QUICK-Stop","Confections","Germany","Gumbär Gummibärchen","0"
10540,"1997-05-19","1997-06-16","1997-06-13","QUICK-Stop","Beverages","Germany","Côte de Blaye","0"
10540,"1997-05-19","1997-06-16","1997-06-13","QUICK-Stop","Confections","Germany","Scottish Longbreads","0"
10541,"1997-05-19","1997-06-16","1997-05-29","Hanari Carnes","Beverages","Brazil","Guaraná Fantástica","0.1"
10541,"1997-05-19","1997-06-16","1997-05-29","Hanari Carnes","Beverages","Brazil","Côte de Blaye","0.1"
10541,"1997-05-19","1997-06-16","1997-05-29","Hanari Carnes","Condiments","Brazil","Louisiana Fiery Hot Pepper Sauce","0.1"
10541,"1997-05-19","1997-06-16","1997-05-29","Hanari Carnes","Dairy Products","Brazil","Flotemysost","0.1"
10542,"1997-05-20","1997-06-17","1997-05-26","Königlich Essen","Dairy Products","Germany","Queso Cabrales","0.05"
10542,"1997-05-20","1997-06-17","1997-05-26","Königlich Essen","Meat/Poultry","Germany","Tourtière","0.05"
10543,"1997-05-21","1997-06-18","1997-05-23","LILA-Supermercado","Dairy Products","Venezuela","Queso Manchego La Pastora","0.15"
10543,"1997-05-21","1997-06-18","1997-05-23","LILA-Supermercado","Grains/Cereals","Venezuela","Tunnbröd","0.15"
10544,"1997-05-21","1997-06-18","1997-05-30","Lonesome Pine Restaurant","Produce","USA","Rössle Sauerkraut","0"
10544,"1997-05-21","1997-06-18","1997-05-30","Lonesome Pine Restaurant","Beverages","USA","Laughing Lumberjack Lager","0"
10545,"1997-05-22","1997-06-19","1997-06-26","Lazy K Kountry Store","Dairy Products","USA","Queso Cabrales","0"
10546,"1997-05-23","1997-06-20","1997-05-27","Victuailles en stock","Produce","France","Uncle Bob's Organic Dried Pears","0"
10546,"1997-05-23","1997-06-20","1997-05-27","Victuailles en stock","Beverages","France","Steeleye Stout","0"
10546,"1997-05-23","1997-06-20","1997-05-27","Victuailles en stock","Confections","France","Tarte au sucre","0"
10547,"1997-05-23","1997-06-20","1997-06-02","Seven Seas Imports","Dairy Products","UK","Mascarpone Fabioli","0.15"
10547,"1997-05-23","1997-06-20","1997-06-02","Seven Seas Imports","Seafood","UK","Inlagd Sill","0"
10548,"1997-05-26","1997-06-23","1997-06-02","Toms Spezialitäten","Beverages","Germany","Sasquatch Ale","0.25"
10548,"1997-05-26","1997-06-23","1997-06-02","Toms Spezialitäten","Seafood","Germany","Jack's New England Clam Chowder","0"
10549,"1997-05-27","1997-06-10","1997-05-30","QUICK-Stop","Dairy Products","Germany","Gorgonzola Telino","0.15"
10549,"1997-05-27","1997-06-10","1997-05-30","QUICK-Stop","Seafood","Germany","Rogede sild","0.15"
10549,"1997-05-27","1997-06-10","1997-05-30","QUICK-Stop","Produce","Germany","Manjimup Dried Apples","0.15"
10550,"1997-05-28","1997-06-25","1997-06-06","Godos Cocina Típica","Meat/Poultry","Spain","Alice Mutton","0.1"
10550,"1997-05-28","1997-06-25","1997-06-06","Godos Cocina Típica","Confections","Spain","Teatime Chocolate Biscuits","0"
10550,"1997-05-28","1997-06-25","1997-06-06","Godos Cocina Típica","Confections","Spain","Sir Rodney's Scones","0.1"
10550,"1997-05-28","1997-06-25","1997-06-06","Godos Cocina Típica","Condiments","Spain","Sirop d'érable","0.1"
10551,"1997-05-28","1997-07-09","1997-06-06","Furia Bacalhau e Frutos do Mar","Confections","Portugal","Pavlova","0.15"
10551,"1997-05-28","1997-07-09","1997-06-06","Furia Bacalhau e Frutos do Mar","Beverages","Portugal","Steeleye Stout","0.15"
10551,"1997-05-28","1997-07-09","1997-06-06","Furia Bacalhau e Frutos do Mar","Condiments","Portugal","Gula Malacca","0"
10552,"1997-05-29","1997-06-26","1997-06-05","HILARION-Abastos","Dairy Products","Venezuela","Gudbrandsdalsost","0"
10552,"1997-05-29","1997-06-26","1997-06-05","HILARION-Abastos","Beverages","Venezuela","Rhönbräu Klosterbier","0"
10553,"1997-05-30","1997-06-27","1997-06-03","Wartian Herkku","Dairy Products","Finland","Queso Cabrales","0"
10553,"1997-05-30","1997-06-27","1997-06-03","Wartian Herkku","Confections","Finland","Pavlova","0"
10553,"1997-05-30","1997-06-27","1997-06-03","Wartian Herkku","Grains/Cereals","Finland","Gustaf's Knäckebröd","0"
10553,"1997-05-30","1997-06-27","1997-06-03","Wartian Herkku","Dairy Products","Finland","Gorgonzola Telino","0"
10553,"1997-05-30","1997-06-27","1997-06-03","Wartian Herkku","Beverages","Finland","Steeleye Stout","0"
10554,"1997-05-30","1997-06-27","1997-06-05","Ottilies Käseladen","Confections","Germany","Pavlova","0.05"
10554,"1997-05-30","1997-06-27","1997-06-05","Ottilies Käseladen","Grains/Cereals","Germany","Tunnbröd","0.05"
10554,"1997-05-30","1997-06-27","1997-06-05","Ottilies Käseladen","Confections","Germany","Tarte au sucre","0.05"
10554,"1997-05-30","1997-06-27","1997-06-05","Ottilies Käseladen","Condiments","Germany","Original Frankfurter grüne Soße","0.05"
10555,"1997-06-02","1997-06-30","1997-06-04","Save-a-lot Markets","Produce","USA","Tofu","0.2"
10555,"1997-06-02","1997-06-30","1997-06-04","Save-a-lot Markets","Confections","USA","Teatime Chocolate Biscuits","0.2"
10555,"1997-06-02","1997-06-30","1997-06-04","Save-a-lot Markets","Beverages","USA","Guaraná Fantástica","0.2"
10555,"1997-06-02","1997-06-30","1997-06-04","Save-a-lot Markets","Produce","USA","Manjimup Dried Apples","0.2"
10555,"1997-06-02","1997-06-30","1997-06-04","Save-a-lot Markets","Grains/Cereals","USA","Gnocchi di nonna Alice","0.2"
10556,"1997-06-03","1997-07-15","1997-06-13","Simons bistro","Dairy Products","Denmark","Mozzarella di Giovanni","0"
10557,"1997-06-03","1997-06-17","1997-06-06","Lehmanns Marktstand","Grains/Cereals","Germany","Wimmers gute Semmelknödel","0"
10557,"1997-06-03","1997-06-17","1997-06-06","Lehmanns Marktstand","Beverages","Germany","Rhönbräu Klosterbier","0"
10558,"1997-06-04","1997-07-02","1997-06-10","Around the Horn","Confections","UK","Zaanse koeken","0"
10558,"1997-06-04","1997-07-02","1997-06-10","Around the Horn","Produce","UK","Manjimup Dried Apples","0"
10558,"1997-06-04","1997-07-02","1997-06-10","Around the Horn","Grains/Cereals","UK","Filo Mix","0"
10558,"1997-06-04","1997-07-02","1997-06-10","Around the Horn","Meat/Poultry","UK","Perth Pasties","0"
10558,"1997-06-04","1997-07-02","1997-06-10","Around the Horn","Seafood","UK","Röd Kaviar","0"
10559,"1997-06-05","1997-07-03","1997-06-13","Blondesddsl père et fils","Seafood","France","Jack's New England Clam Chowder","0.05"
10559,"1997-06-05","1997-07-03","1997-06-13","Blondesddsl père et fils","Meat/Poultry","France","Pâté chinois","0.05"
10560,"1997-06-06","1997-07-04","1997-06-09","Frankenversand","Seafood","Germany","Nord-Ost Matjeshering","0"
10560,"1997-06-06","1997-07-04","1997-06-09","Frankenversand","Confections","Germany","Tarte au sucre","0.25"
10561,"1997-06-06","1997-07-04","1997-06-09","Folk och fä HB","Condiments","Sweden","Gula Malacca","0"
10561,"1997-06-06","1997-07-04","1997-06-09","Folk och fä HB","Produce","Sweden","Manjimup Dried Apples","0"
10562,"1997-06-09","1997-07-07","1997-06-12","Reggiani Caseifici","Dairy Products","Italy","Geitost","0.1"
10562,"1997-06-09","1997-07-07","1997-06-12","Reggiani Caseifici","Confections","Italy","Tarte au sucre","0.1"
10563,"1997-06-10","1997-07-22","1997-06-24","Ricardo Adocicados","Seafood","Brazil","Inlagd Sill","0"
10563,"1997-06-10","1997-07-22","1997-06-24","Ricardo Adocicados","Grains/Cereals","Brazil","Filo Mix","0"
10564,"1997-06-10","1997-07-08","1997-06-16","Rattlesnake Canyon Grocery","Meat/Poultry","USA","Alice Mutton","0.05"
10564,"1997-06-10","1997-07-08","1997-06-16","Rattlesnake Canyon Grocery","Dairy Products","USA","Gorgonzola Telino","0.05"
10564,"1997-06-10","1997-07-08","1997-06-16","Rattlesnake Canyon Grocery","Meat/Poultry","USA","Pâté chinois","0.05"
10565,"1997-06-11","1997-07-09","1997-06-18","Mère Paillarde","Beverages","Canada","Guaraná Fantástica","0.1"
10565,"1997-06-11","1997-07-09","1997-06-18","Mère Paillarde","Grains/Cereals","Canada","Wimmers gute Semmelknödel","0.1"
10566,"1997-06-12","1997-07-10","1997-06-18","Blondesddsl père et fils","Dairy Products","France","Queso Cabrales","0.15"
10566,"1997-06-12","1997-07-10","1997-06-18","Blondesddsl père et fils","Seafood","France","Carnarvon Tigers","0.15"
10566,"1997-06-12","1997-07-10","1997-06-18","Blondesddsl père et fils","Beverages","France","Lakkalikööri","0"
10567,"1997-06-12","1997-07-10","1997-06-17","Hungry Owl All-Night Grocers","Dairy Products","Ireland","Gorgonzola Telino","0.2"
10567,"1997-06-12","1997-07-10","1997-06-17","Hungry Owl All-Night Grocers","Produce","Ireland","Manjimup Dried Apples","0"
10567,"1997-06-12","1997-07-10","1997-06-17","Hungry Owl All-Night Grocers","Dairy Products","Ireland","Raclette Courdavault","0.2"
10568,"1997-06-13","1997-07-11","1997-07-09","Galería del gastrónomo","Seafood","Spain","Ikura","0"
10569,"1997-06-16","1997-07-14","1997-07-11","Rattlesnake Canyon Grocery","Dairy Products","USA","Gorgonzola Telino","0.2"
10569,"1997-06-16","1997-07-14","1997-07-11","Rattlesnake Canyon Grocery","Beverages","USA","Lakkalikööri","0"
10570,"1997-06-17","1997-07-15","1997-06-19","Mère Paillarde","Dairy Products","Canada","Queso Cabrales","0.05"
10570,"1997-06-17","1997-07-15","1997-06-19","Mère Paillarde","Grains/Cereals","Canada","Gnocchi di nonna Alice","0.05"
10571,"1997-06-17","1997-07-29","1997-07-04","Ernst Handel","Produce","Austria","Tofu","0.15"
10571,"1997-06-17","1997-07-29","1997-07-04","Ernst Handel","Grains/Cereals","Austria","Singaporean Hokkien Fried Mee","0.15"
10572,"1997-06-18","1997-07-16","1997-06-25","Berglunds snabbköp","Confections","Sweden","Pavlova","0.1"
10572,"1997-06-18","1997-07-16","1997-06-25","Berglunds snabbköp","Dairy Products","Sweden","Mascarpone Fabioli","0.1"
10572,"1997-06-18","1997-07-16","1997-06-25","Berglunds snabbköp","Seafood","Sweden","Boston Crab Meat","0"
10572,"1997-06-18","1997-07-16","1997-06-25","Berglunds snabbköp","Beverages","Sweden","Rhönbräu Klosterbier","0.1"
10573,"1997-06-19","1997-07-17","1997-06-20","Antonio Moreno Taquería","Meat/Poultry","Mexico","Alice Mutton","0"
10573,"1997-06-19","1997-07-17","1997-06-20","Antonio Moreno Taquería","Beverages","Mexico","Sasquatch Ale","0"
10573,"1997-06-19","1997-07-17","1997-06-20","Antonio Moreno Taquería","Meat/Poultry","Mexico","Perth Pasties","0"
10574,"1997-06-19","1997-07-17","1997-06-30","Trail's Head Gourmet Provisioners","Dairy Products","USA","Geitost","0"
10574,"1997-06-19","1997-07-17","1997-06-30","Trail's Head Gourmet Provisioners","Seafood","USA","Boston Crab Meat","0"
10574,"1997-06-19","1997-07-17","1997-06-30","Trail's Head Gourmet Provisioners","Confections","USA","Tarte au sucre","0"
10574,"1997-06-19","1997-07-17","1997-06-30","Trail's Head Gourmet Provisioners","Grains/Cereals","USA","Wimmers gute Semmelknödel","0"
10575,"1997-06-20","1997-07-04","1997-06-30","Morgenstern Gesundkost","Dairy Products","Germany","Raclette Courdavault","0"
10575,"1997-06-20","1997-07-04","1997-06-30","Morgenstern Gesundkost","Condiments","Germany","Vegie-spread","0"
10575,"1997-06-20","1997-07-04","1997-06-30","Morgenstern Gesundkost","Dairy Products","Germany","Mozzarella di Giovanni","0"
10575,"1997-06-20","1997-07-04","1997-06-30","Morgenstern Gesundkost","Beverages","Germany","Lakkalikööri","0"
10576,"1997-06-23","1997-07-07","1997-06-30","Tortuga Restaurante","Beverages","Mexico","Chai","0"
10576,"1997-06-23","1997-07-07","1997-06-30","Tortuga Restaurante","Dairy Products","Mexico","Gorgonzola Telino","0"
10576,"1997-06-23","1997-07-07","1997-06-30","Tortuga Restaurante","Condiments","Mexico","Gula Malacca","0"
10577,"1997-06-23","1997-08-04","1997-06-30","Trail's Head Gourmet Provisioners","Beverages","USA","Chartreuse verte","0"
10577,"1997-06-23","1997-08-04","1997-06-30","Trail's Head Gourmet Provisioners","Beverages","USA","Rhönbräu Klosterbier","0"
10577,"1997-06-23","1997-08-04","1997-06-30","Trail's Head Gourmet Provisioners","Condiments","USA","Original Frankfurter grüne Soße","0"
10578,"1997-06-24","1997-07-22","1997-07-25","B's Beverages","Beverages","UK","Steeleye Stout","0"
10578,"1997-06-24","1997-07-22","1997-07-25","B's Beverages","Grains/Cereals","UK","Ravioli Angelo","0"
10579,"1997-06-25","1997-07-23","1997-07-04","Let's Stop N Shop","Condiments","USA","Genen Shouyu","0"
10579,"1997-06-25","1997-07-23","1997-07-04","Let's Stop N Shop","Beverages","USA","Rhönbräu Klosterbier","0"
10580,"1997-06-26","1997-07-24","1997-07-01","Ottilies Käseladen","Produce","Germany","Tofu","0.05"
10580,"1997-06-26","1997-07-24","1997-07-01","Ottilies Käseladen","Seafood","Germany","Jack's New England Clam Chowder","0.05"
10580,"1997-06-26","1997-07-24","1997-07-01","Ottilies Käseladen","Condiments","Germany","Louisiana Fiery Hot Pepper Sauce","0.05"
10581,"1997-06-26","1997-07-24","1997-07-02","Familia Arquibaldo","Beverages","Brazil","Rhönbräu Klosterbier","0.2"
10582,"1997-06-27","1997-07-25","1997-07-14","Blauer See Delikatessen","Grains/Cereals","Germany","Ravioli Angelo","0"
10582,"1997-06-27","1997-07-25","1997-07-14","Blauer See Delikatessen","Beverages","Germany","Lakkalikööri","0"
10583,"1997-06-30","1997-07-28","1997-07-04","Wartian Herkku","Meat/Poultry","Finland","Thüringer Rostbratwurst","0"
10583,"1997-06-30","1997-07-28","1997-07-04","Wartian Herkku","Dairy Products","Finland","Camembert Pierrot","0.15"
10583,"1997-06-30","1997-07-28","1997-07-04","Wartian Herkku","Dairy Products","Finland","Gudbrandsdalsost","0.15"
10584,"1997-06-30","1997-07-28","1997-07-04","Blondesddsl père et fils","Dairy Products","France","Gorgonzola Telino","0.05"
10585,"1997-07-01","1997-07-29","1997-07-10","Wellington Importadora","Confections","Brazil","Zaanse koeken","0"
10586,"1997-07-02","1997-07-30","1997-07-09","Reggiani Caseifici","Grains/Cereals","Italy","Filo Mix","0.15"
10587,"1997-07-02","1997-07-30","1997-07-09","Que Delícia","Confections","Brazil","Gumbär Gummibärchen","0"
10587,"1997-07-02","1997-07-30","1997-07-09","Que Delícia","Beverages","Brazil","Steeleye Stout","0"
10587,"1997-07-02","1997-07-30","1997-07-09","Que Delícia","Condiments","Brazil","Original Frankfurter grüne Soße","0"
10588,"1997-07-03","1997-07-31","1997-07-10","QUICK-Stop","Seafood","Germany","Carnarvon Tigers","0.2"
10588,"1997-07-03","1997-07-31","1997-07-10","QUICK-Stop","Grains/Cereals","Germany","Singaporean Hokkien Fried Mee","0.2"
10589,"1997-07-04","1997-08-01","1997-07-14","Great Lakes Food Market","Beverages","USA","Steeleye Stout","0"
10590,"1997-07-07","1997-08-04","1997-07-14","Mère Paillarde","Beverages","Canada","Chai","0"
10590,"1997-07-07","1997-08-04","1997-07-14","Mère Paillarde","Condiments","Canada","Original Frankfurter grüne Soße","0.05"
10591,"1997-07-07","1997-07-21","1997-07-16","Vaffeljernet","Condiments","Denmark","Aniseed Syrup","0"
10591,"1997-07-07","1997-07-21","1997-07-16","Vaffeljernet","Produce","Denmark","Uncle Bob's Organic Dried Pears","0"
10591,"1997-07-07","1997-07-21","1997-07-16","Vaffeljernet","Meat/Poultry","Denmark","Tourtière","0"
10592,"1997-07-08","1997-08-05","1997-07-16","Lehmanns Marktstand","Condiments","Germany","Genen Shouyu","0.05"
10592,"1997-07-08","1997-08-05","1997-07-16","Lehmanns Marktstand","Confections","Germany","Gumbär Gummibärchen","0.05"
10593,"1997-07-09","1997-08-06","1997-08-13","Lehmanns Marktstand","Confections","Germany","Sir Rodney's Marmalade","0.2"
10593,"1997-07-09","1997-08-06","1997-08-13","Lehmanns Marktstand","Dairy Products","Germany","Gudbrandsdalsost","0.2"
10593,"1997-07-09","1997-08-06","1997-08-13","Lehmanns Marktstand","Beverages","Germany","Lakkalikööri","0.2"
10594,"1997-07-09","1997-08-06","1997-07-16","Old World Delicatessen","Grains/Cereals","USA","Filo Mix","0"
10594,"1997-07-09","1997-08-06","1997-07-16","Old World Delicatessen","Seafood","USA","Escargots de Bourgogne","0"
